rate_date,id,currency_code,rate
2020-01-02,145435,USD,3.800000
2020-01-03,145436,USD,3.821300
2020-01-07,145437,USD,3.786100
2020-01-08,145438,USD,3.812300
2020-01-09,145439,USD,3.825100
2020-01-10,145440,USD,3.827200
2020-01-13,145441,USD,3.810100
2020-01-14,145442,USD,3.801900
2020-01-15,145443,USD,3.799200
2020-01-16,145444,USD,3.796800
2020-01-17,145445,USD,3.805300
2020-01-20,145446,USD,3.827700
2020-01-21,145447,USD,3.828400
2020-01-22,145448,USD,3.820200
2020-01-23,145449,USD,3.830800
2020-01-24,145450,USD,3.847500
2020-01-27,145451,USD,3.872500
2020-01-28,145452,USD,3.884400
2020-01-29,145453,USD,3.887100
2020-01-30,145454,USD,3.885600
2020-01-31,145455,USD,3.899900
2020-02-03,145456,USD,3.886400
2020-02-04,145457,USD,3.877300
2020-02-05,145458,USD,3.865400
2020-02-06,145459,USD,3.867200
2020-02-07,145460,USD,3.894700
2020-02-10,145461,USD,3.899600
2020-02-11,145462,USD,3.904100
2020-02-12,145463,USD,3.901000
2020-02-13,145464,USD,3.910400
2020-02-14,145465,USD,3.909800
2020-02-17,145466,USD,3.918900
2020-02-18,145467,USD,3.944800
2020-02-19,145468,USD,3.955600
2020-02-20,145469,USD,3.962100
2020-02-21,145470,USD,3.962300
2020-02-24,145471,USD,3.977200
2020-02-25,145472,USD,3.962400
2020-02-26,145473,USD,3.957300
2020-02-27,145474,USD,3.941300
2020-02-28,145475,USD,3.925500
2020-03-02,145476,USD,3.902300
2020-03-03,145477,USD,3.880400
2020-03-04,145478,USD,3.853600
2020-03-05,145479,USD,3.847900
2020-03-06,145480,USD,3.823100
2020-03-09,145481,USD,3.789900
2020-03-10,145482,USD,3.805800
2020-03-11,145483,USD,3.818600
2020-03-12,145484,USD,3.864200
2020-03-13,145485,USD,3.906700
2020-03-16,145486,USD,3.923100
2020-03-17,145487,USD,4.046000
2020-03-18,145488,USD,4.074900
2020-03-19,145489,USD,4.242100
2020-03-20,145490,USD,4.240000
2020-03-23,145491,USD,4.265400
2020-03-24,145492,USD,4.242100
2020-03-25,145493,USD,4.222000
2020-03-26,145494,USD,4.198800
2020-03-27,145495,USD,4.112700
2020-03-30,145496,USD,4.093300
2020-03-31,145497,USD,4.146600
2020-04-01,145498,USD,4.170100
2020-04-02,145499,USD,4.191700
2020-04-03,145500,USD,4.239600
2020-04-06,145501,USD,4.225700
2020-04-07,145502,USD,4.171700
2020-04-08,145503,USD,4.180100
2020-04-09,145504,USD,4.174400
2020-04-10,145505,USD,4.156600
2020-04-14,145506,USD,4.166600
2020-04-15,145507,USD,4.151900
2020-04-16,145508,USD,4.163100
2020-04-17,145509,USD,4.188600
2020-04-20,145510,USD,4.152500
2020-04-21,145511,USD,4.177900
2020-04-22,145512,USD,4.173600
2020-04-23,145513,USD,4.209300
2020-04-24,145514,USD,4.214200
2020-04-27,145515,USD,4.169600
2020-04-28,145516,USD,4.184000
2020-04-29,145517,USD,4.180700
2020-04-30,145518,USD,4.172900
2020-05-04,145519,USD,4.164600
2020-05-05,145520,USD,4.192700
2020-05-06,145521,USD,4.202200
2020-05-07,145522,USD,4.216200
2020-05-08,145523,USD,4.206500
2020-05-11,145524,USD,4.212600
2020-05-12,145525,USD,4.209500
2020-05-13,145526,USD,4.211100
2020-05-14,145527,USD,4.226900
2020-05-15,145528,USD,4.213500
2020-05-18,145529,USD,4.222400
2020-05-19,145530,USD,4.164500
2020-05-20,145531,USD,4.161900
2020-05-21,145532,USD,4.134600
2020-05-22,145533,USD,4.150300
2020-05-25,145534,USD,4.142800
2020-05-26,145535,USD,4.088500
2020-05-27,145536,USD,4.050400
2020-05-28,145537,USD,4.024400
2020-05-29,145538,USD,4.003100
2020-06-01,145539,USD,3.968000
2020-06-02,145540,USD,3.930300
2020-06-03,145541,USD,3.912100
2020-06-04,145542,USD,3.957300
2020-06-05,145543,USD,3.921700
2020-06-08,145544,USD,3.919700
2020-06-09,145545,USD,3.945300
2020-06-10,145546,USD,3.918000
2020-06-12,145547,USD,3.929900
2020-06-15,145548,USD,3.941300
2020-06-16,145549,USD,3.905800
2020-06-17,145550,USD,3.953200
2020-06-18,145551,USD,3.958900
2020-06-19,145552,USD,3.974100
2020-06-22,145553,USD,3.966700
2020-06-23,145554,USD,3.931100
2020-06-24,145555,USD,3.939500
2020-06-25,145556,USD,3.962300
2020-06-26,145557,USD,3.969700
2020-06-29,145558,USD,3.965600
2020-06-30,145559,USD,3.980600
2020-07-01,145560,USD,3.959100
2020-07-02,145561,USD,3.952800
2020-07-03,145562,USD,3.976400
2020-07-06,145563,USD,3.958800
2020-07-07,145564,USD,3.968900
2020-07-08,145565,USD,3.966600
2020-07-09,145566,USD,3.948600
2020-07-10,145567,USD,3.964600
2020-07-13,145568,USD,3.956400
2020-07-14,145569,USD,3.957000
2020-07-15,145570,USD,3.911700
2020-07-16,145571,USD,3.942200
2020-07-17,145572,USD,3.926300
2020-07-20,145573,USD,3.899700
2020-07-21,145574,USD,3.881200
2020-07-22,145575,USD,3.853400
2020-07-23,145576,USD,3.806000
2020-07-24,145577,USD,3.802900
2020-07-27,145578,USD,3.764300
2020-07-28,145579,USD,3.753200
2020-07-29,145580,USD,3.761000
2020-07-30,145581,USD,3.754900
2020-07-31,145582,USD,3.716600
2020-08-03,145583,USD,3.749900
2020-08-04,145584,USD,3.736400
2020-08-05,145585,USD,3.714300
2020-08-06,145586,USD,3.724000
2020-08-07,145587,USD,3.730200
2020-08-10,145588,USD,3.739300
2020-08-11,145589,USD,3.739000
2020-08-12,145590,USD,3.755800
2020-08-13,145591,USD,3.717600
2020-08-14,145592,USD,3.722700
2020-08-17,145593,USD,3.707600
2020-08-18,145594,USD,3.689500
2020-08-19,145595,USD,3.673200
2020-08-20,145596,USD,3.716400
2020-08-21,145597,USD,3.716400
2020-08-24,145598,USD,3.727300
2020-08-25,145599,USD,3.714400
2020-08-26,145600,USD,3.726900
2020-08-27,145601,USD,3.728600
2020-08-28,145602,USD,3.698300
2020-08-31,145603,USD,3.692400
2020-09-01,145604,USD,3.670700
2020-09-02,145605,USD,3.719100
2020-09-03,145606,USD,3.733700
2020-09-04,145607,USD,3.753300
2020-09-07,145608,USD,3.766600
2020-09-08,145609,USD,3.765200
2020-09-09,145610,USD,3.787100
2020-09-10,145611,USD,3.761000
2020-09-11,145612,USD,3.753400
2020-09-14,145613,USD,3.752200
2020-09-15,145614,USD,3.744500
2020-09-16,145615,USD,3.752600
2020-09-17,145616,USD,3.771300
2020-09-18,145617,USD,3.758500
2020-09-21,145618,USD,3.796300
2020-09-22,145619,USD,3.835900
2020-09-23,145620,USD,3.839900
2020-09-24,145621,USD,3.883300
2020-09-25,145622,USD,3.901600
2020-09-28,145623,USD,3.908300
2020-09-29,145624,USD,3.922800
2020-09-30,145625,USD,3.865800
2020-10-01,145626,USD,3.851300
2020-10-02,145627,USD,3.836600
2020-10-05,145628,USD,3.825200
2020-10-06,145629,USD,3.818000
2020-10-07,145630,USD,3.812600
2020-10-08,145631,USD,3.817500
2020-10-09,145632,USD,3.791300
2020-10-12,145633,USD,3.792700
2020-10-13,145634,USD,3.793200
2020-10-14,145635,USD,3.830100
2020-10-15,145636,USD,3.890400
2020-10-16,145637,USD,3.897600
2020-10-19,145638,USD,3.876100
2020-10-20,145639,USD,3.892600
2020-10-21,145640,USD,3.870600
2020-10-22,145641,USD,3.873400
2020-10-23,145642,USD,3.866500
2020-10-26,145643,USD,3.875900
2020-10-27,145644,USD,3.886000
2020-10-28,145645,USD,3.931300
2020-10-29,145646,USD,3.950500
2020-10-30,145647,USD,3.956300
2020-11-02,145648,USD,3.955700
2020-11-03,145649,USD,3.906900
2020-11-04,145650,USD,3.899600
2020-11-05,145651,USD,3.835300
2020-11-06,145652,USD,3.819400
2020-11-09,145653,USD,3.778700
2020-11-10,145654,USD,3.816800
2020-11-12,145655,USD,3.799500
2020-11-13,145656,USD,3.801500
2020-11-16,145657,USD,3.778200
2020-11-17,145658,USD,3.787700
2020-11-18,145659,USD,3.762100
2020-11-19,145660,USD,3.787200
2020-11-20,145661,USD,3.767700
2020-11-23,145662,USD,3.761600
2020-11-24,145663,USD,3.762500
2020-11-25,145664,USD,3.755600
2020-11-26,145665,USD,3.758600
2020-11-27,145666,USD,3.761400
2020-11-30,145667,USD,3.736400
2020-12-01,145668,USD,3.736700
2020-12-02,145669,USD,3.703800
2020-12-03,145670,USD,3.698100
2020-12-04,145671,USD,3.676500
2020-12-07,145672,USD,3.700100
2020-12-08,145673,USD,3.691400
2020-12-09,145674,USD,3.665700
2020-12-10,145675,USD,3.657400
2020-12-11,145676,USD,3.663000
2020-12-14,145677,USD,3.654800
2020-12-15,145678,USD,3.655400
2020-12-16,145679,USD,3.633400
2020-12-17,145680,USD,3.625400
2020-12-18,145681,USD,3.632200
2020-12-21,145682,USD,3.708200
2020-12-22,145683,USD,3.692100
2020-12-23,145684,USD,3.691900
2020-12-24,145685,USD,3.698100
2020-12-28,145686,USD,3.663900
2020-12-29,145687,USD,3.677800
2020-12-30,145688,USD,3.690100
2020-12-31,145689,USD,3.758400
2021-01-04,145690,USD,3.699800
2021-01-05,145691,USD,3.703100
2021-01-07,145692,USD,3.665600
2021-01-08,145693,USD,3.691900
2021-01-11,145694,USD,3.727100
2021-01-12,145695,USD,3.718800
2021-01-13,145696,USD,3.714200
2021-01-14,145697,USD,3.732300
2021-01-15,145698,USD,3.746600
2021-01-18,145699,USD,3.769900
2021-01-19,145700,USD,3.741600
2021-01-20,145701,USD,3.730300
2021-01-21,145702,USD,3.731200
2021-01-22,145703,USD,3.725500
2021-01-25,145704,USD,3.740200
2021-01-26,145705,USD,3.751200
2021-01-27,145706,USD,3.750700
2021-01-28,145707,USD,3.756600
2021-01-29,145708,USD,3.746000
2021-02-01,145709,USD,3.732300
2021-02-02,145710,USD,3.731100
2021-02-03,145711,USD,3.735200
2021-02-04,145712,USD,3.750900
2021-02-05,145713,USD,3.755400
2021-02-08,145714,USD,3.730100
2021-02-09,145715,USD,3.697200
2021-02-10,145716,USD,3.697300
2021-02-11,145717,USD,3.711700
2021-02-12,145718,USD,3.718600
2021-02-15,145719,USD,3.694900
2021-02-16,145720,USD,3.694000
2021-02-17,145721,USD,3.728700
2021-02-18,145722,USD,3.715200
2021-02-19,145723,USD,3.699700
2021-02-22,145724,USD,3.713500
2021-02-23,145725,USD,3.711700
2021-02-24,145726,USD,3.714500
2021-02-25,145727,USD,3.694300
2021-02-26,145728,USD,3.724700
2021-03-01,145729,USD,3.757200
2021-03-02,145730,USD,3.776500
2021-03-03,145731,USD,3.750900
2021-03-04,145732,USD,3.785100
2021-03-05,145733,USD,3.839300
2021-03-08,145734,USD,3.866500
2021-03-09,145735,USD,3.850700
2021-03-10,145736,USD,3.842000
2021-03-11,145737,USD,3.828700
2021-03-12,145738,USD,3.852100
2021-03-15,145739,USD,3.842900
2021-03-16,145740,USD,3.851900
2021-03-17,145741,USD,3.867600
2021-03-18,145742,USD,3.870500
2021-03-19,145743,USD,3.886500
2021-03-22,145744,USD,3.876800
2021-03-23,145745,USD,3.874600
2021-03-24,145746,USD,3.909800
2021-03-25,145747,USD,3.925300
2021-03-26,145748,USD,3.930700
2021-03-29,145749,USD,3.957000
2021-03-30,145750,USD,3.960400
2021-03-31,145751,USD,3.967600
2021-04-01,145752,USD,3.942800
2021-04-02,145753,USD,3.898600
2021-04-06,145754,USD,3.897300
2021-04-07,145755,USD,3.861100
2021-04-08,145756,USD,3.836500
2021-04-09,145757,USD,3.820800
2021-04-12,145758,USD,3.814400
2021-04-13,145759,USD,3.834200
2021-04-14,145760,USD,3.806500
2021-04-15,145761,USD,3.801400
2021-04-16,145762,USD,3.797800
2021-04-19,145763,USD,3.781600
2021-04-20,145764,USD,3.773700
2021-04-21,145765,USD,3.795000
2021-04-22,145766,USD,3.788500
2021-04-23,145767,USD,3.785500
2021-04-26,145768,USD,3.765700
2021-04-27,145769,USD,3.782600
2021-04-28,145770,USD,3.793900
2021-04-29,145771,USD,3.778600
2021-04-30,145772,USD,3.774600
2021-05-04,145773,USD,3.794000
2021-05-05,145774,USD,3.813600
2021-05-06,145775,USD,3.806600
2021-05-07,145776,USD,3.786100
2021-05-10,145777,USD,3.749300
2021-05-11,145778,USD,3.751400
2021-05-12,145779,USD,3.745600
2021-05-13,145780,USD,3.767500
2021-05-14,145781,USD,3.737400
2021-05-17,145782,USD,3.728800
2021-05-18,145783,USD,3.705000
2021-05-19,145784,USD,3.708700
2021-05-20,145785,USD,3.707700
2021-05-21,145786,USD,3.677800
2021-05-24,145787,USD,3.679500
2021-05-25,145788,USD,3.654900
2021-05-26,145789,USD,3.669100
2021-05-27,145790,USD,3.692900
2021-05-28,145791,USD,3.676600
2021-05-31,145792,USD,3.672400
2021-06-01,145793,USD,3.659000
2021-06-02,145794,USD,3.665900
2021-06-04,145795,USD,3.693100
2021-06-07,145796,USD,3.665600
2021-06-08,145797,USD,3.669000
2021-06-09,145798,USD,3.654500
2021-06-10,145799,USD,3.682100
2021-06-11,145800,USD,3.675900
2021-06-14,145801,USD,3.718500
2021-06-15,145802,USD,3.734900
2021-06-16,145803,USD,3.733600
2021-06-17,145804,USD,3.793100
2021-06-18,145805,USD,3.819800
2021-06-21,145806,USD,3.821400
2021-06-22,145807,USD,3.813200
2021-06-23,145808,USD,3.787800
2021-06-24,145809,USD,3.798600
2021-06-25,145810,USD,3.774900
2021-06-28,145811,USD,3.776200
2021-06-29,145812,USD,3.791400
2021-06-30,145813,USD,3.803500
2021-07-01,145814,USD,3.814900
2021-07-02,145815,USD,3.826300
2021-07-05,145816,USD,3.797900
2021-07-06,145817,USD,3.802100
2021-07-07,145818,USD,3.822500
2021-07-08,145819,USD,3.840800
2021-07-09,145820,USD,3.842700
2021-07-12,145821,USD,3.837800
2021-07-13,145822,USD,3.853300
2021-07-14,145823,USD,3.895500
2021-07-15,145824,USD,3.862900
2021-07-16,145825,USD,3.880800
2021-07-19,145826,USD,3.896800
2021-07-20,145827,USD,3.901200
2021-07-21,145828,USD,3.903500
2021-07-22,145829,USD,3.880100
2021-07-23,145830,USD,3.885100
2021-07-26,145831,USD,3.891500
2021-07-27,145832,USD,3.901700
2021-07-28,145833,USD,3.884900
2021-07-29,145834,USD,3.861700
2021-07-30,145835,USD,3.841000
2021-08-02,145836,USD,3.837700
2021-08-03,145837,USD,3.831500
2021-08-04,145838,USD,3.836600
2021-08-05,145839,USD,3.848500
2021-08-06,145840,USD,3.851900
2021-08-09,145841,USD,3.888500
2021-08-10,145842,USD,3.893700
2021-08-11,145843,USD,3.914800
2021-08-12,145844,USD,3.907400
2021-08-13,145845,USD,3.893400
2021-08-16,145846,USD,3.873000
2021-08-17,145847,USD,3.879700
2021-08-18,145848,USD,3.886100
2021-08-19,145849,USD,3.922600
2021-08-20,145850,USD,3.930100
2021-08-23,145851,USD,3.910700
2021-08-24,145852,USD,3.908600
2021-08-25,145853,USD,3.886900
2021-08-26,145854,USD,3.891200
2021-08-27,145855,USD,3.897800
2021-08-30,145856,USD,3.872400
2021-08-31,145857,USD,3.838600
2021-09-01,145858,USD,3.823800
2021-09-02,145859,USD,3.804400
2021-09-03,145860,USD,3.799800
2021-09-06,145861,USD,3.804100
2021-09-07,145862,USD,3.804100
2021-09-08,145863,USD,3.821300
2021-09-09,145864,USD,3.829200
2021-09-10,145865,USD,3.840200
2021-09-13,145866,USD,3.849500
2021-09-14,145867,USD,3.854200
2021-09-15,145868,USD,3.847500
2021-09-16,145869,USD,3.884700
2021-09-17,145870,USD,3.888200
2021-09-20,145871,USD,3.928200
2021-09-21,145872,USD,3.933700
2021-09-22,145873,USD,3.946000
2021-09-23,145874,USD,3.925600
2021-09-24,145875,USD,3.926800
2021-09-27,145876,USD,3.927600
2021-09-28,145877,USD,3.954600
2021-09-29,145878,USD,3.968400
2021-09-30,145879,USD,3.992500
2021-10-01,145880,USD,3.967800
2021-10-04,145881,USD,3.936800
2021-10-05,145882,USD,3.968800
2021-10-06,145883,USD,3.999200
2021-10-07,145884,USD,3.933400
2021-10-08,145885,USD,3.977500
2021-10-11,145886,USD,3.986200
2021-10-12,145887,USD,3.966400
2021-10-13,145888,USD,3.963800
2021-10-14,145889,USD,3.940300
2021-10-15,145890,USD,3.941300
2021-10-18,145891,USD,3.947100
2021-10-19,145892,USD,3.921200
2021-10-20,145893,USD,3.942800
2021-10-21,145894,USD,3.944900
2021-10-22,145895,USD,3.957600
2021-10-25,145896,USD,3.950200
2021-10-26,145897,USD,3.974000
2021-10-27,145898,USD,3.981500
2021-10-28,145899,USD,3.993800
2021-10-29,145900,USD,3.966400
2021-11-02,145901,USD,3.977200
2021-11-03,145902,USD,3.968100
2021-11-04,145903,USD,3.980700
2021-11-05,145904,USD,3.991100
2021-11-08,145905,USD,3.974700
2021-11-09,145906,USD,3.962200
2021-11-10,145907,USD,3.973700
2021-11-12,145908,USD,4.055900
2021-11-15,145909,USD,4.049700
2021-11-16,145910,USD,4.106100
2021-11-17,145911,USD,4.120400
2021-11-18,145912,USD,4.111400
2021-11-19,145913,USD,4.145700
2021-11-22,145914,USD,4.185500
2021-11-23,145915,USD,4.189300
2021-11-24,145916,USD,4.176400
2021-11-25,145917,USD,4.160000
2021-11-26,145918,USD,4.175400
2021-11-29,145919,USD,4.162700
2021-11-30,145920,USD,4.121400
2021-12-01,145921,USD,4.105100
2021-12-02,145922,USD,4.062500
2021-12-03,145923,USD,4.065300
2021-12-06,145924,USD,4.061900
2021-12-07,145925,USD,4.078800
2021-12-08,145926,USD,4.071000
2021-12-09,145927,USD,4.083700
2021-12-10,145928,USD,4.088700
2021-12-13,145929,USD,4.100300
2021-12-14,145930,USD,4.108800
2021-12-15,145931,USD,4.099900
2021-12-16,145932,USD,4.093800
2021-12-17,145933,USD,4.088200
2021-12-20,145934,USD,4.118200
2021-12-21,145935,USD,4.093700
2021-12-22,145936,USD,4.098400
2021-12-23,145937,USD,4.095000
2021-12-24,145938,USD,4.078500
2021-12-27,145939,USD,4.088900
2021-12-28,145940,USD,4.062000
2021-12-29,145941,USD,4.077900
2021-12-30,145942,USD,4.063100
2021-12-31,145943,USD,4.060000
2022-01-03,145944,USD,4.042400
2022-01-04,145945,USD,4.046800
2022-01-05,145946,USD,4.039600
2022-01-07,145947,USD,4.027900
2022-01-10,145948,USD,4.006400
2022-01-11,145949,USD,4.010600
2022-01-12,145950,USD,3.987900
2022-01-13,145951,USD,3.946300
2022-01-14,145952,USD,3.959700
2022-01-17,145953,USD,3.956700
2022-01-18,145954,USD,3.973400
2022-01-19,145955,USD,3.993000
2022-01-20,145956,USD,3.983300
2022-01-21,145957,USD,3.995300
2022-01-24,145958,USD,4.004900
2022-01-25,145959,USD,4.059300
2022-01-26,145960,USD,4.068400
2022-01-27,145961,USD,4.083000
2022-01-28,145962,USD,4.104800
2022-01-31,145963,USD,4.114700
2022-02-01,145964,USD,4.068900
2022-02-02,145965,USD,4.028300
2022-02-03,145966,USD,4.026700
2022-02-04,145967,USD,3.965700
2022-02-07,145968,USD,3.987200
2022-02-08,145969,USD,3.969300
2022-02-09,145970,USD,3.953000
2022-02-10,145971,USD,3.921800
2022-02-11,145972,USD,3.966500
2022-02-14,145973,USD,4.043900
2022-02-15,145974,USD,3.974000
2022-02-16,145975,USD,3.947800
2022-02-17,145976,USD,3.968700
2022-02-18,145977,USD,3.979800
2022-02-21,145978,USD,3.976900
2022-02-22,145979,USD,4.012000
2022-02-23,145980,USD,3.993700
2022-02-24,145981,USD,4.128100
2022-02-25,145982,USD,4.168300
2022-02-28,145983,USD,4.196500
2022-03-01,145984,USD,4.219300
2022-03-02,145985,USD,4.330200
2022-03-03,145986,USD,4.325700
2022-03-04,145987,USD,4.391000
2022-03-07,145988,USD,4.572200
2022-03-08,145989,USD,4.511500
2022-03-09,145990,USD,4.414700
2022-03-10,145991,USD,4.348200
2022-03-11,145992,USD,4.369400
2022-03-14,145993,USD,4.322100
2022-03-15,145994,USD,4.299200
2022-03-16,145995,USD,4.282800
2022-03-17,145996,USD,4.240300
2022-03-18,145997,USD,4.270700
2022-03-21,145998,USD,4.244400
2022-03-22,145999,USD,4.272000
2022-03-23,146000,USD,4.277200
2022-03-24,146001,USD,4.331000
2022-03-25,146002,USD,4.312500
2022-03-28,146003,USD,4.278400
2022-03-29,146004,USD,4.291700
2022-03-30,146005,USD,4.168800
2022-03-31,146006,USD,4.180100
2022-04-01,146007,USD,4.197800
2022-04-04,146008,USD,4.207300
2022-04-05,146009,USD,4.223300
2022-04-06,146010,USD,4.260600
2022-04-07,146011,USD,4.272700
2022-04-08,146012,USD,4.270300
2022-04-11,146013,USD,4.258600
2022-04-12,146014,USD,4.292600
2022-04-13,146015,USD,4.287200
2022-04-14,146016,USD,4.258100
2022-04-15,146017,USD,4.286500
2022-04-19,146018,USD,4.288700
2022-04-20,146019,USD,4.270800
2022-04-21,146020,USD,4.259600
2022-04-22,146021,USD,4.293500
2022-04-25,146022,USD,4.318800
2022-04-26,146023,USD,4.346900
2022-04-27,146024,USD,4.445300
2022-04-28,146025,USD,4.461300
2022-04-29,146026,USD,4.407200
2022-05-02,146027,USD,4.445400
2022-05-04,146028,USD,4.445600
2022-05-05,146029,USD,4.401700
2022-05-06,146030,USD,4.450200
2022-05-09,146031,USD,4.478400
2022-05-10,146032,USD,4.422300
2022-05-11,146033,USD,4.419000
2022-05-12,146034,USD,4.486300
2022-05-13,146035,USD,4.484900
2022-05-16,146036,USD,4.478500
2022-05-17,146037,USD,4.437900
2022-05-18,146038,USD,4.427900
2022-05-19,146039,USD,4.423100
2022-05-20,146040,USD,4.383200
2022-05-23,146041,USD,4.336900
2022-05-24,146042,USD,4.307100
2022-05-25,146043,USD,4.306900
2022-05-26,146044,USD,4.318900
2022-05-27,146045,USD,4.296600
2022-05-30,146046,USD,4.261700
2022-05-31,146047,USD,4.265100
2022-06-01,146048,USD,4.281700
2022-06-02,146049,USD,4.293100
2022-06-03,146050,USD,4.268900
2022-06-06,146051,USD,4.267500
2022-06-07,146052,USD,4.293500
2022-06-08,146053,USD,4.290400
2022-06-09,146054,USD,4.276400
2022-06-10,146055,USD,4.336300
2022-06-13,146056,USD,4.420900
2022-06-14,146057,USD,4.447800
2022-06-15,146058,USD,4.445500
2022-06-17,146059,USD,4.463000
2022-06-20,146060,USD,4.440000
2022-06-21,146061,USD,4.391700
2022-06-22,146062,USD,4.433800
2022-06-23,146063,USD,4.488100
2022-06-24,146064,USD,4.465600
2022-06-27,146065,USD,4.436900
2022-06-28,146066,USD,4.437700
2022-06-29,146067,USD,4.453300
2022-06-30,146068,USD,4.482500
2022-07-01,146069,USD,4.510600
2022-07-04,146070,USD,4.503200
2022-07-05,146071,USD,4.594700
2022-07-06,146072,USD,4.679600
2022-07-07,146073,USD,4.702900
2022-07-08,146074,USD,4.741700
2022-07-11,146075,USD,4.741600
2022-07-12,146076,USD,4.828400
2022-07-13,146077,USD,4.822100
2022-07-14,146078,USD,4.827400
2022-07-15,146079,USD,4.796600
2022-07-18,146080,USD,4.715200
2022-07-19,146081,USD,4.659400
2022-07-20,146082,USD,4.652400
2022-07-21,146083,USD,4.668200
2022-07-22,146084,USD,4.692000
2022-07-25,146085,USD,4.617100
2022-07-26,146086,USD,4.622200
2022-07-27,146087,USD,4.714200
2022-07-28,146088,USD,4.695200
2022-07-29,146089,USD,4.636500
2022-08-01,146090,USD,4.629000
2022-08-02,146091,USD,4.598400
2022-08-03,146092,USD,4.616400
2022-08-04,146093,USD,4.634000
2022-08-05,146094,USD,4.602400
2022-08-08,146095,USD,4.612700
2022-08-09,146096,USD,4.591900
2022-08-10,146097,USD,4.611200
2022-08-11,146098,USD,4.520600
2022-08-12,146099,USD,4.545900
2022-08-16,146100,USD,4.628200
2022-08-17,146101,USD,4.611900
2022-08-18,146102,USD,4.646800
2022-08-19,146103,USD,4.706100
2022-08-22,146104,USD,4.742700
2022-08-23,146105,USD,4.803000
2022-08-24,146106,USD,4.802900
2022-08-25,146107,USD,4.754600
2022-08-26,146108,USD,4.746500
2022-08-29,146109,USD,4.782100
2022-08-30,146110,USD,4.721000
2022-08-31,146111,USD,4.736000
2022-09-01,146112,USD,4.695900
2022-09-02,146113,USD,4.727600
2022-09-05,146114,USD,4.769000
2022-09-06,146115,USD,4.736700
2022-09-07,146116,USD,4.758400
2022-09-08,146117,USD,4.726800
2022-09-09,146118,USD,4.659900
2022-09-12,146119,USD,4.622500
2022-09-13,146120,USD,4.636300
2022-09-14,146121,USD,4.723300
2022-09-15,146122,USD,4.720200
2022-09-16,146123,USD,4.738400
2022-09-19,146124,USD,4.725500
2022-09-20,146125,USD,4.711800
2022-09-21,146126,USD,4.791900
2022-09-22,146127,USD,4.834300
2022-09-23,146128,USD,4.879600
2022-09-26,146129,USD,4.911300
2022-09-27,146130,USD,4.947600
2022-09-28,146131,USD,5.038100
2022-09-29,146132,USD,5.032800
2022-09-30,146133,USD,4.953300
2022-10-03,146134,USD,4.920700
2022-10-04,146135,USD,4.861500
2022-10-05,146136,USD,4.838000
2022-10-06,146137,USD,4.898900
2022-10-07,146138,USD,4.958800
2022-10-10,146139,USD,5.023900
2022-10-11,146140,USD,5.017100
2022-10-12,146141,USD,5.001400
2022-10-13,146142,USD,4.990500
2022-10-14,146143,USD,4.956900
2022-10-17,146144,USD,4.952200
2022-10-18,146145,USD,4.892900
2022-10-19,146146,USD,4.889200
2022-10-20,146147,USD,4.902400
2022-10-21,146148,USD,4.900000
2022-10-24,146149,USD,4.866900
2022-10-25,146150,USD,4.849900
2022-10-26,146151,USD,4.753800
2022-10-27,146152,USD,4.721600
2022-10-28,146153,USD,4.747700
2022-10-31,146154,USD,4.734000
2022-11-02,146155,USD,4.748500
2022-11-03,146156,USD,4.829100
2022-11-04,146157,USD,4.797500
2022-11-07,146158,USD,4.692600
2022-11-08,146159,USD,4.689300
2022-11-09,146160,USD,4.681700
2022-11-10,146161,USD,4.732800
2022-11-14,146162,USD,4.538300
2022-11-15,146163,USD,4.514300
2022-11-16,146164,USD,4.505000
2022-11-17,146165,USD,4.538700
2022-11-18,146166,USD,4.533700
2022-11-21,146167,USD,4.599100
2022-11-22,146168,USD,4.584400
2022-11-23,146169,USD,4.548000
2022-11-24,146170,USD,4.510100
2022-11-25,146171,USD,4.511100
2022-11-28,146172,USD,4.482700
2022-11-29,146173,USD,4.516400
2022-11-30,146174,USD,4.506600
2022-12-01,146175,USD,4.491100
2022-12-02,146176,USD,4.449200
2022-12-05,146177,USD,4.441500
2022-12-06,146178,USD,4.478700
2022-12-07,146179,USD,4.483400
2022-12-08,146180,USD,4.476000
2022-12-09,146181,USD,4.435100
2022-12-12,146182,USD,4.442400
2022-12-13,146183,USD,4.452700
2022-12-14,146184,USD,4.397300
2022-12-15,146185,USD,4.410000
2022-12-16,146186,USD,4.422700
2022-12-19,146187,USD,4.415300
2022-12-20,146188,USD,4.400100
2022-12-21,146189,USD,4.394700
2022-12-22,146190,USD,4.372600
2022-12-23,146191,USD,4.370000
2022-12-27,146192,USD,4.367100
2022-12-28,146193,USD,4.412700
2022-12-29,146194,USD,4.407800
2022-12-30,146195,USD,4.401800
2023-01-02,146196,USD,4.381100
2023-01-03,146197,USD,4.437300
2023-01-04,146198,USD,4.399800
2023-01-05,146199,USD,4.397000
2023-01-09,146200,USD,4.401000
2023-01-10,146201,USD,4.372000
2023-01-11,146202,USD,4.363900
2023-01-12,146203,USD,4.355600
2023-01-13,146204,USD,4.327200
2023-01-16,146205,USD,4.343600
2023-01-17,146206,USD,4.339800
2023-01-18,146207,USD,4.332200
2023-01-19,146208,USD,4.346900
2023-01-20,146209,USD,4.352000
2023-01-23,146210,USD,4.324200
